customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
7,123,dantkanti,2023-12-12,9,100,1,100,cash
6,121,clinic plus,2023-12-12,1,1.5,9,13.5,cash
4,121,sugar,2023-12-12,2,50,10,500,UPI
20,121,nutrella,2023-12-12,1,40,2,80,cash
16,122,maida,2023-12-12,5,20,3,60,cash
16,123,clinic plus,2023-12-12,7,1.5,1,1.5,UPI
6,122,quaker oats,2023-12-12,5,212,7,1484,cash
18,122,refined oil,2023-12-12,6,110,5,550,cash
20,122,maida,2023-12-12,4,20,1,20,cash
5,121,clinic plus,2023-12-12,3,1.5,5,7.5,cash
11,121,maida,2023-12-12,1,20,6,120,UPI
9,123,nutrella,2023-12-12,7,40,9,360,cash
12,121,maida,2023-12-12,3,20,9,180,UPI
10,122,quaker oats,2023-12-12,6,212,6,1272,UPI
18,121,dantkanti,2023-12-12,2,100,10,1000,UPI
14,121,clinic plus,2023-12-12,1,1.5,8,12.0,UPI
3,122,nutrella,2023-12-12,6,40,1,40,UPI
3,121,clinic plus,2023-12-12,1,1.5,7,10.5,UPI
7,122,nutrella,2023-12-12,6,40,7,280,UPI
2,121,maida,2023-12-12,3,20,5,100,cash
2,123,quaker oats,2023-12-12,8,212,8,1696,cash
15,121,besan,2023-12-12,2,52,9,468,cash
1,123,quaker oats,2023-12-12,9,212,9,1908,cash
3,122,sugar,2023-12-12,6,50,5,250,UPI
14,123,besan,2023-12-12,7,52,5,260,UPI
1,122,maida,2023-12-12,4,20,4,80,cash
9,123,maida,2023-12-12,9,20,1,20,cash
18,122,maida,2023-12-12,6,20,1,20,UPI
3,123,nutrella,2023-12-12,8,40,5,200,UPI
10,121,dantkanti,2023-12-12,1,100,10,1000,cash
11,122,besan,2023-12-12,6,52,7,364,cash
20,121,maida,2023-12-12,3,20,3,60,UPI
13,122,dantkanti,2023-12-12,6,100,5,500,UPI
1,121,besan,2023-12-12,3,52,10,520,cash
12,121,dantkanti,2023-12-12,3,100,5,500,cash
3,121,sugar,2023-12-12,1,50,6,300,UPI
18,121,quaker oats,2023-12-12,3,212,1,212,UPI
10,123,quaker oats,2023-12-12,9,212,7,1484,UPI
10,123,nutrella,2023-12-12,9,40,4,160,UPI
7,121,maida,2023-12-12,3,20,5,100,cash
13,123,refined oil,2023-12-12,7,110,10,1100,UPI
13,122,besan,2023-12-12,4,52,7,364,cash
17,123,besan,2023-12-12,9,52,8,416,cash
14,121,sugar,2023-12-12,3,50,2,100,UPI
18,122,dantkanti,2023-12-12,6,100,6,600,cash
3,121,nutrella,2023-12-12,2,40,6,240,UPI
18,122,besan,2023-12-12,4,52,3,156,cash
14,121,nutrella,2023-12-12,1,40,4,160,UPI
15,121,maida,2023-12-12,1,20,9,180,cash
14,121,besan,2023-12-12,1,52,7,364,cash
3,122,clinic plus,2023-12-12,6,1.5,5,7.5,UPI
10,123,quaker oats,2023-12-12,8,212,9,1908,UPI
14,122,besan,2023-12-12,4,52,8,416,cash
14,123,quaker oats,2023-12-12,9,212,5,1060,cash
8,121,quaker oats,2023-12-12,2,212,1,212,UPI
12,123,sugar,2023-12-12,7,50,3,150,UPI
10,123,besan,2023-12-12,7,52,10,520,cash
19,121,maida,2023-12-12,1,20,4,80,UPI
9,122,nutrella,2023-12-12,5,40,9,360,UPI
7,121,sugar,2023-12-12,2,50,8,400,cash
18,122,dantkanti,2023-12-12,6,100,4,400,cash
7,123,besan,2023-12-12,9,52,4,208,UPI
13,121,clinic plus,2023-12-12,2,1.5,9,13.5,cash
20,122,clinic plus,2023-12-12,6,1.5,3,4.5,UPI
9,122,nutrella,2023-12-12,5,40,10,400,UPI
6,123,dantkanti,2023-12-12,7,100,3,300,cash
10,123,refined oil,2023-12-12,9,110,3,330,UPI
2,123,maida,2023-12-12,7,20,9,180,cash
13,121,sugar,2023-12-12,1,50,2,100,UPI
9,123,besan,2023-12-12,8,52,9,468,UPI
14,122,refined oil,2023-12-12,5,110,9,990,cash
14,122,maida,2023-12-12,5,20,3,60,cash
6,123,refined oil,2023-12-12,9,110,1,110,cash
10,122,refined oil,2023-12-12,5,110,2,220,UPI
9,123,nutrella,2023-12-12,7,40,5,200,cash
12,121,nutrella,2023-12-12,3,40,5,200,cash
16,121,dantkanti,2023-12-12,3,100,3,300,cash
7,122,quaker oats,2023-12-12,4,212,10,2120,cash
18,123,besan,2023-12-12,8,52,5,260,cash
16,121,maida,2023-12-12,2,20,5,100,UPI
7,123,clinic plus,2023-12-12,7,1.5,2,3.0,UPI
12,123,maida,2023-12-12,7,20,8,160,cash
18,122,sugar,2023-12-12,5,50,5,250,UPI
10,121,dantkanti,2023-12-12,3,100,8,800,UPI
6,121,maida,2023-12-12,1,20,7,140,cash
1,123,quaker oats,2023-12-12,8,212,4,848,UPI
19,123,dantkanti,2023-12-12,9,100,7,700,cash
15,121,dantkanti,2023-12-12,3,100,3,300,cash
18,121,sugar,2023-12-12,3,50,5,250,UPI
11,121,dantkanti,2023-12-12,3,100,4,400,cash
9,123,nutrella,2023-12-12,8,40,8,320,cash
1,122,sugar,2023-12-12,5,50,7,350,UPI
10,122,quaker oats,2023-12-12,4,212,4,848,UPI
5,121,dantkanti,2023-12-12,3,100,6,600,UPI
9,123,dantkanti,2023-12-12,7,100,9,900,UPI
16,122,refined oil,2023-12-12,5,110,3,330,UPI
11,122,refined oil,2023-12-12,5,110,4,440,UPI
19,123,nutrella,2023-12-12,7,40,1,40,UPI
9,122,refined oil,2023-12-12,4,110,1,110,UPI
15,123,refined oil,2023-12-12,8,110,2,220,UPI
19,121,quaker oats,2023-12-12,2,212,7,1484,UPI
5,123,maida,2023-12-12,9,20,8,160,UPI
5,122,sugar,2023-12-12,6,50,4,200,cash
5,123,nutrella,2023-12-12,7,40,6,240,UPI
20,123,sugar,2023-12-12,7,50,7,350,cash
3,121,refined oil,2023-12-12,1,110,7,770,UPI
9,122,nutrella,2023-12-12,6,40,5,200,UPI
11,123,quaker oats,2023-12-12,7,212,3,636,UPI
10,121,refined oil,2023-12-12,3,110,2,220,UPI
9,123,quaker oats,2023-12-12,9,212,5,1060,cash
16,122,refined oil,2023-12-12,6,110,7,770,UPI
13,122,nutrella,2023-12-12,5,40,2,80,cash
5,121,quaker oats,2023-12-12,1,212,9,1908,UPI
8,123,quaker oats,2023-12-12,7,212,5,1060,UPI
3,123,refined oil,2023-12-12,9,110,9,990,UPI
2,122,besan,2023-12-12,5,52,6,312,cash
20,122,nutrella,2023-12-12,4,40,2,80,cash
3,123,sugar,2023-12-12,7,50,5,250,UPI
5,122,dantkanti,2023-12-12,4,100,10,1000,UPI
3,123,quaker oats,2023-12-12,8,212,9,1908,cash
13,122,besan,2023-12-12,5,52,10,520,UPI
15,121,besan,2023-12-12,2,52,8,416,UPI
14,122,refined oil,2023-12-12,5,110,4,440,UPI
15,123,clinic plus,2023-12-12,8,1.5,5,7.5,UPI
1,122,nutrella,2023-12-12,4,40,10,400,UPI
14,121,dantkanti,2023-12-12,2,100,9,900,cash
11,123,sugar,2023-12-12,8,50,7,350,UPI
9,121,nutrella,2023-12-12,1,40,4,160,cash
7,122,maida,2023-12-12,4,20,5,100,UPI
1,122,refined oil,2023-12-12,6,110,6,660,UPI
13,121,refined oil,2023-12-12,3,110,9,990,cash
3,121,dantkanti,2023-12-12,1,100,1,100,UPI
18,121,maida,2023-12-12,1,20,1,20,cash
5,121,clinic plus,2023-12-12,1,1.5,9,13.5,cash
6,121,nutrella,2023-12-12,3,40,2,80,cash
6,121,maida,2023-12-12,2,20,10,200,UPI
18,122,nutrella,2023-12-12,4,40,6,240,UPI
3,123,besan,2023-12-12,9,52,8,416,UPI
3,123,besan,2023-12-12,9,52,6,312,UPI
20,121,nutrella,2023-12-12,3,40,9,360,cash
14,123,clinic plus,2023-12-12,7,1.5,6,9.0,UPI
9,122,besan,2023-12-12,4,52,3,156,UPI
13,121,clinic plus,2023-12-12,3,1.5,4,6.0,cash
4,122,refined oil,2023-12-12,6,110,2,220,UPI
5,122,clinic plus,2023-12-12,6,1.5,4,6.0,UPI
10,121,dantkanti,2023-12-12,2,100,1,100,cash
4,122,dantkanti,2023-12-12,5,100,8,800,cash
6,122,maida,2023-12-12,5,20,7,140,UPI
6,122,sugar,2023-12-12,4,50,5,250,UPI
19,123,nutrella,2023-12-12,7,40,4,160,cash
18,123,quaker oats,2023-12-12,8,212,3,636,cash
16,123,dantkanti,2023-12-12,7,100,5,500,UPI
10,121,besan,2023-12-12,2,52,2,104,UPI
11,123,quaker oats,2023-12-12,9,212,3,636,UPI
4,123,quaker oats,2023-12-12,7,212,9,1908,cash
5,121,sugar,2023-12-12,2,50,6,300,UPI
7,121,clinic plus,2023-12-12,3,1.5,6,9.0,UPI
17,123,nutrella,2023-12-12,9,40,3,120,cash
5,122,sugar,2023-12-12,4,50,5,250,UPI
16,121,besan,2023-12-12,1,52,3,156,UPI
7,122,clinic plus,2023-12-12,6,1.5,1,1.5,UPI
4,123,clinic plus,2023-12-12,9,1.5,10,15.0,UPI
18,122,quaker oats,2023-12-12,4,212,10,2120,UPI
2,123,dantkanti,2023-12-12,8,100,2,200,cash
2,123,refined oil,2023-12-12,7,110,7,770,UPI
1,122,nutrella,2023-12-12,5,40,2,80,cash
6,123,clinic plus,2023-12-12,7,1.5,2,3.0,UPI
1,123,nutrella,2023-12-12,8,40,1,40,cash
11,122,refined oil,2023-12-12,5,110,3,330,UPI
11,122,clinic plus,2023-12-12,5,1.5,6,9.0,UPI
15,121,clinic plus,2023-12-12,3,1.5,8,12.0,UPI
19,122,maida,2023-12-12,4,20,1,20,UPI
6,123,quaker oats,2023-12-12,9,212,7,1484,cash
2,121,clinic plus,2023-12-12,2,1.5,2,3.0,cash
20,122,maida,2023-12-12,6,20,9,180,UPI
10,122,dantkanti,2023-12-12,5,100,6,600,cash
6,123,dantkanti,2023-12-12,8,100,6,600,cash
13,123,sugar,2023-12-12,8,50,6,300,cash
8,121,maida,2023-12-12,1,20,8,160,cash
20,122,maida,2023-12-12,6,20,5,100,cash
17,122,nutrella,2023-12-12,6,40,7,280,UPI
7,121,dantkanti,2023-12-12,2,100,1,100,cash
5,123,maida,2023-12-12,8,20,7,140,cash
12,122,besan,2023-12-12,6,52,9,468,UPI
13,122,refined oil,2023-12-12,5,110,8,880,cash
3,122,clinic plus,2023-12-12,4,1.5,7,10.5,cash
3,122,maida,2023-12-12,5,20,10,200,UPI
11,123,quaker oats,2023-12-12,8,212,5,1060,UPI
6,122,quaker oats,2023-12-12,6,212,4,848,UPI
5,122,nutrella,2023-12-12,6,40,4,160,UPI
8,121,clinic plus,2023-12-12,1,1.5,6,9.0,UPI
18,122,dantkanti,2023-12-12,4,100,1,100,cash
19,123,refined oil,2023-12-12,9,110,4,440,UPI
10,121,nutrella,2023-12-12,3,40,10,400,UPI
3,123,quaker oats,2023-12-12,7,212,10,2120,cash
16,122,quaker oats,2023-12-12,4,212,3,636,UPI
20,121,maida,2023-12-12,2,20,6,120,UPI
3,121,sugar,2023-12-12,1,50,6,300,cash
19,122,quaker oats,2023-12-12,5,212,2,424,cash
19,122,quaker oats,2023-12-12,6,212,7,1484,UPI
1,122,quaker oats,2023-12-12,5,212,8,1696,UPI
5,121,refined oil,2023-12-12,2,110,3,330,cash
2,121,sugar,2023-12-12,2,50,10,500,cash
8,121,dantkanti,2023-12-12,1,100,10,1000,UPI
14,122,dantkanti,2023-12-12,4,100,6,600,cash
17,121,sugar,2023-12-12,2,50,1,50,UPI
6,121,refined oil,2023-12-12,2,110,8,880,UPI
13,123,quaker oats,2023-12-12,7,212,9,1908,cash
16,121,sugar,2023-12-12,1,50,9,450,UPI
7,123,besan,2023-12-12,7,52,2,104,cash
2,123,dantkanti,2023-12-12,9,100,1,100,UPI
19,121,besan,2023-12-12,2,52,10,520,cash
20,121,dantkanti,2023-12-12,1,100,2,200,cash
2,123,refined oil,2023-12-12,7,110,10,1100,UPI
5,122,nutrella,2023-12-12,6,40,7,280,UPI
18,122,maida,2023-12-12,6,20,9,180,UPI
7,121,clinic plus,2023-12-12,3,1.5,6,9.0,UPI
5,121,quaker oats,2023-12-12,1,212,7,1484,cash
7,121,quaker oats,2023-12-12,2,212,10,2120,UPI
1,121,dantkanti,2023-12-12,3,100,9,900,UPI
12,123,dantkanti,2023-12-12,7,100,10,1000,cash
6,121,sugar,2023-12-12,2,50,4,200,UPI
19,122,refined oil,2023-12-12,4,110,3,330,cash
13,122,maida,2023-12-12,6,20,6,120,cash
12,122,quaker oats,2023-12-12,6,212,8,1696,cash
19,123,besan,2023-12-12,9,52,5,260,UPI
4,122,maida,2023-12-12,6,20,7,140,UPI
15,121,quaker oats,2023-12-12,3,212,7,1484,cash
6,121,dantkanti,2023-12-12,3,100,7,700,cash
11,123,maida,2023-12-12,8,20,8,160,UPI
16,123,clinic plus,2023-12-12,9,1.5,7,10.5,cash
17,123,quaker oats,2023-12-12,8,212,6,1272,cash
4,122,besan,2023-12-12,4,52,6,312,UPI
2,123,nutrella,2023-12-12,7,40,2,80,UPI
15,121,besan,2023-12-12,3,52,2,104,UPI
11,122,quaker oats,2023-12-12,6,212,10,2120,cash
11,121,clinic plus,2023-12-12,2,1.5,8,12.0,cash
7,122,refined oil,2023-12-12,6,110,3,330,UPI
20,123,clinic plus,2023-12-12,9,1.5,1,1.5,UPI
1,121,quaker oats,2023-12-12,3,212,8,1696,UPI
14,121,refined oil,2023-12-12,2,110,4,440,UPI
6,121,dantkanti,2023-12-12,3,100,2,200,cash
13,123,besan,2023-12-12,7,52,3,156,cash
14,122,sugar,2023-12-12,4,50,3,150,cash
11,123,sugar,2023-12-12,9,50,2,100,UPI
7,122,quaker oats,2023-12-12,6,212,9,1908,UPI
20,121,refined oil,2023-12-12,2,110,1,110,UPI
1,121,sugar,2023-12-12,1,50,2,100,cash
7,122,sugar,2023-12-12,5,50,6,300,UPI
10,121,refined oil,2023-12-12,1,110,3,330,UPI
17,122,quaker oats,2023-12-12,5,212,2,424,UPI
3,123,maida,2023-12-12,9,20,2,40,UPI
14,123,quaker oats,2023-12-12,7,212,1,212,UPI
8,123,besan,2023-12-12,8,52,6,312,UPI
3,122,refined oil,2023-12-12,4,110,6,660,cash
18,123,clinic plus,2023-12-12,8,1.5,4,6.0,UPI
2,122,nutrella,2023-12-12,5,40,6,240,UPI
11,123,nutrella,2023-12-12,9,40,2,80,cash
8,121,maida,2023-12-12,3,20,6,120,cash
1,121,refined oil,2023-12-12,2,110,4,440,cash
3,121,maida,2023-12-12,1,20,6,120,cash
11,122,quaker oats,2023-12-12,4,212,2,424,cash
18,123,nutrella,2023-12-12,9,40,6,240,cash
10,123,clinic plus,2023-12-12,8,1.5,5,7.5,cash
14,122,nutrella,2023-12-12,6,40,10,400,UPI
2,121,refined oil,2023-12-12,3,110,10,1100,cash
20,123,maida,2023-12-12,8,20,8,160,cash
11,123,nutrella,2023-12-12,8,40,1,40,UPI
19,123,dantkanti,2023-12-12,9,100,8,800,cash
17,122,refined oil,2023-12-12,6,110,2,220,UPI
18,122,quaker oats,2023-12-12,5,212,4,848,UPI
15,121,clinic plus,2023-12-12,2,1.5,3,4.5,UPI
16,123,clinic plus,2023-12-12,8,1.5,10,15.0,UPI
15,123,dantkanti,2023-12-12,8,100,3,300,cash
16,121,quaker oats,2023-12-12,3,212,7,1484,cash
5,122,quaker oats,2023-12-12,5,212,1,212,UPI
12,122,sugar,2023-12-12,4,50,6,300,cash
8,123,refined oil,2023-12-12,7,110,1,110,UPI
9,123,sugar,2023-12-12,7,50,5,250,cash
15,121,besan,2023-12-12,2,52,5,260,UPI
13,121,clinic plus,2023-12-12,1,1.5,8,12.0,cash
11,122,clinic plus,2023-12-12,6,1.5,4,6.0,cash
4,122,maida,2023-12-12,4,20,3,60,cash
11,121,besan,2023-12-12,2,52,5,260,UPI
13,122,nutrella,2023-12-12,4,40,10,400,UPI
3,123,maida,2023-12-12,8,20,6,120,cash
11,123,besan,2023-12-12,7,52,4,208,UPI
6,122,maida,2023-12-12,4,20,5,100,UPI
10,123,maida,2023-12-12,9,20,5,100,UPI
16,123,maida,2023-12-12,9,20,6,120,cash
1,122,quaker oats,2023-12-12,6,212,9,1908,UPI
13,121,clinic plus,2023-12-12,1,1.5,6,9.0,UPI
12,123,refined oil,2023-12-12,9,110,3,330,cash
13,122,maida,2023-12-12,5,20,4,80,UPI
2,121,dantkanti,2023-12-12,2,100,3,300,cash
11,121,refined oil,2023-12-12,3,110,4,440,UPI
11,122,refined oil,2023-12-12,6,110,1,110,cash
18,122,maida,2023-12-12,6,20,4,80,cash
4,121,refined oil,2023-12-12,2,110,8,880,cash
4,121,dantkanti,2023-12-12,2,100,4,400,cash
3,122,besan,2023-12-12,6,52,1,52,UPI
13,123,quaker oats,2023-12-12,8,212,6,1272,cash
4,121,dantkanti,2023-12-12,1,100,4,400,UPI
6,121,quaker oats,2023-12-12,3,212,2,424,cash
10,123,nutrella,2023-12-12,8,40,6,240,UPI
14,121,dantkanti,2023-12-12,3,100,6,600,cash
8,121,dantkanti,2023-12-12,1,100,5,500,UPI
7,122,sugar,2023-12-12,5,50,1,50,UPI
12,121,dantkanti,2023-12-12,2,100,8,800,UPI
11,123,refined oil,2023-12-12,8,110,5,550,cash
14,123,sugar,2023-12-12,8,50,9,450,cash
13,123,quaker oats,2023-12-12,9,212,2,424,UPI
6,123,besan,2023-12-12,9,52,4,208,cash
6,123,maida,2023-12-12,7,20,4,80,UPI
7,122,quaker oats,2023-12-12,5,212,3,636,cash
15,121,besan,2023-12-12,1,52,8,416,cash
2,123,nutrella,2023-12-12,7,40,8,320,UPI
8,122,nutrella,2023-12-12,6,40,3,120,UPI
19,123,quaker oats,2023-12-12,8,212,5,1060,cash
15,122,refined oil,2023-12-12,6,110,2,220,UPI
6,122,nutrella,2023-12-12,6,40,7,280,UPI
4,123,besan,2023-12-12,9,52,1,52,UPI
4,121,sugar,2023-12-12,3,50,5,250,UPI
6,122,dantkanti,2023-12-12,6,100,6,600,UPI
8,122,sugar,2023-12-12,6,50,7,350,UPI
11,121,maida,2023-12-12,3,20,10,200,cash
6,122,maida,2023-12-12,4,20,6,120,UPI
5,122,dantkanti,2023-12-12,5,100,2,200,cash
4,123,refined oil,2023-12-12,8,110,9,990,cash
12,122,maida,2023-12-12,6,20,9,180,cash
20,121,quaker oats,2023-12-12,1,212,5,1060,UPI
19,123,quaker oats,2023-12-12,7,212,9,1908,cash
6,122,clinic plus,2023-12-12,5,1.5,4,6.0,UPI
7,121,clinic plus,2023-12-12,1,1.5,1,1.5,cash
